YEAR,LOCATION_CODE,REACH,STRATUM,EF_EFFORT,SPECIES,NUMBER,LENGTH,WEIGHT
2020,20I4.3R01,I04,MCB-U,15,BLG,1,103,27
2020,20I4.3R01,I04,MCB-U,15,BLG,1,171,111
2020,20I4.3R01,I04,MCB-U,15,BLG,1,70,
2020,20I4.3R01,I04,MCB-U,15,BLG,1,109,33
2020,20I4.3R01,I04,MCB-U,15,BLG,2,50,
2020,20I4.3R01,I04,MCB-U,15,BLG,1,60,
2020,20I4.3R01,I04,MCB-U,15,BLC,1,234,217
2020,20I4.3R01,I04,MCB-U,15,BLC,1,245,245
2020,20I4.3R01,I04,MCB-U,15,BRS,1,70,
2020,20I4.3R01,I04,MCB-U,15,EMS,6,60,
2020,20I4.3R01,I04,MCB-U,15,EMS,5,70,
2020,20I4.3R01,I04,MCB-U,15,GSF,1,100,24
2020,20I4.3R01,I04,MCB-U,15,SMB,1,90,
2020,20I4.3R01,I04,MCB-U,15,SFS,3,60,
2020,20I4.3R01,I04,MCB-U,15,SFS,2,70,
2020,20I4.3R01,I04,MCB-U,15,GZS,1,225,127
2020,20I4.3R01,I04,MCB-U,15,GZS,1,152,
2020,20I4.3R01,I04,MCB-U,15,GZS,1,145,
2020,20I4.3R01,I04,MCB-U,15,GZS,1,154,
2020,20I4.3R01,I04,MCB-U,15,GZS,1,156,
2020,20I4.3R01,I04,MCB-U,15,GZS,1,161,
2020,20I6.3R08,I06,MCB-U,15,UCT,1,121,20
2020,20I6.3R08,I06,MCB-U,15,UCT,3,80,
2020,20I6.3R08,I06,MCB-U,15,UCT,4,90,
2020,20I6.3R08,I06,MCB-U,15,UCT,1,104,16
2020,20I6.3R08,I06,MCB-U,15,UCT,1,105,17
2020,20I6.3R08,I06,MCB-U,15,UCT,1,103,14
2020,20I6.3R08,I06,MCB-U,15,UCT,1,134,
2020,20I6.3R08,I06,MCB-U,15,UCT,1,104,20
2020,20I6.3R08,I06,MCB-U,15,UCT,1,106,16
2020,20I6.3R08,I06,MCB-U,15,ORS,1,40,
2020,20I6.3R08,I06,MCB-U,15,WHB,1,120,25
2020,20I6.3R08,I06,MCB-U,15,ORS,1,70,
2020,20I6.3R08,I06,MCB-U,15,GOR,1,299,214
2020,20I6.3R08,I06,MCB-U,15,BLG,2,50,
2020,20I6.3R08,I06,MCB-U,15,EMS,37,50,
2020,20I6.3R08,I06,MCB-U,15,EMS,64,40,
2020,20I6.3R08,I06,MCB-U,15,EMS,42,30,
2020,20I6.3R08,I06,MCB-U,15,EMS,33,60,
2020,20I6.3R08,I06,MCB-U,15,EMS,1,90,
2020,20I6.3R08,I06,MCB-U,15,EMS,2,10,
2020,20I6.3R08,I06,MCB-U,15,EMS,3,70,
2020,20I6.3R08,I06,MCB-U,15,UCT,1,105,18
2020,20I6.3R08,I06,MCB-U,15,UCT,1,50,
2020,20I6.3R08,I06,MCB-U,15,UCT,1,192,
2020,20I6.3R08,I06,MCB-U,15,GZS,1,229,117
2020,20I6.3R08,I06,MCB-U,15,GZS,1,204,81
2020,20I6.3R08,I06,MCB-U,15,GZS,1,195,
2020,20I6.3R08,I06,MCB-U,15,GZS,1,206,78
2020,20I6.3R08,I06,MCB-U,15,GZS,1,194,
2020,20I6.3R08,I06,MCB-U,15,GZS,1,209,89
2020,20I6.3R08,I06,MCB-U,15,EMS,10,20,
2020,20I6.3R08,I06,MCB-U,15,BLG,1,70,
2020,20I6.3R08,I06,MCB-U,15,GZS,1,146,
2020,20I6.3R08,I06,MCB-U,15,BLG,1,30,
2020,20I6.3R08,I06,MCB-U,15,LOP,1,60,
2020,20I6.3R08,I06,MCB-U,15,JOD,1,30,
2020,20I6.3R08,I06,MCB-U,15,GZS,1,205,84
2020,20I6.3R08,I06,MCB-U,15,GZS,1,188,
2020,20I6.3R08,I06,MCB-U,15,UCT,1,130,28
2020,20I6.3R08,I06,MCB-U,15,ORS,1,50,
2020,20I6.3R08,I06,MCB-U,15,SPS,4,50,
2020,20I6.3R08,I06,MCB-U,15,SPS,3,60,
2020,20I6.3R08,I06,MCB-U,15,BUM,18,30,
2020,20I6.3R08,I06,MCB-U,15,BUM,4,40,
2020,20I6.3R08,I06,MCB-U,15,SVS,1,40,
2020,20I6.3R08,I06,MCB-U,15,BUM,3,20,
2020,20I6.3R08,I06,MCB-U,15,SFS,2,50,
2020,20I6.3R08,I06,MCB-U,15,SFS,2,30,
2020,20I6.3R08,I06,MCB-U,15,SFS,2,40,
2020,20I6.3R08,I06,MCB-U,15,CAP,1,594,2601
2020,20I6.3R08,I06,MCB-U,15,CAP,1,604,2843
2020,20I6.3R08,I06,MCB-U,15,CAP,1,506,1813
2020,20I6.3R08,I06,MCB-U,15,GRC,1,397,686
2020,20I6.3R08,I06,MCB-U,15,SFS,7,20,
2020,20I6.3R08,I06,MCB-U,15,SFS,8,30,
2020,20I6.3R08,I06,MCB-U,15,EMS,2,20,
2020,20I6.3R08,I06,MCB-U,15,EMS,5,30,
2020,20I6.3R08,I06,MCB-U,15,RVS,1,30,
2020,20I6.3R08,I06,MCB-U,15,EMS,1,40,
2020,20I6.3R08,I06,MCB-U,15,SVS,1,20,
2020,20I6.3R08,I06,MCB-U,15,SVS,2,40,
2020,20I6.3R08,I06,MCB-U,15,BUM,1,20,
2020,20I6.3R08,I06,MCB-U,15,EMS,1,30,
2020,20I6.3R07,I06,MCB-U,15,SAB,1,467,1561
2020,20I6.3R07,I06,MCB-U,15,SAB,1,434,1236
2020,20I6.3R07,I06,MCB-U,15,SAB,1,465,1732
2020,20I6.3R07,I06,MCB-U,15,SAB,1,466,1504
2020,20I6.3R07,I06,MCB-U,15,SAB,1,468,1609
2020,20I6.3R07,I06,MCB-U,15,SAB,1,438,1549
2020,20I6.3R07,I06,MCB-U,15,SAB,1,374,
2020,20I6.3R07,I06,MCB-U,15,SAB,1,448,1398
2020,20I6.3R07,I06,MCB-U,15,SAB,1,433,1405
2020,20I6.3R07,I06,MCB-U,15,SAB,1,396,963
2020,20I6.3R07,I06,MCB-U,15,SAB,1,420,968
2020,20I6.3R07,I06,MCB-U,15,FCF,1,410,720
2020,20I6.3R07,I06,MCB-U,15,WHB,1,310,371
2020,20I6.3R07,I06,MCB-U,15,WHB,1,120,24
2020,20I6.3R07,I06,MCB-U,15,WHB,1,118,24
2020,20I6.3R07,I06,MCB-U,15,WHB,1,305,361
2020,20I6.3R07,I06,MCB-U,15,WHB,1,101,15
2020,20I6.3R07,I06,MCB-U,15,FRD,1,396,751
2020,20I6.3R07,I06,MCB-U,15,LMB,1,188,94
2020,20I6.3R07,I06,MCB-U,15,UCT,1,102,14
2020,20I6.3R07,I06,MCB-U,15,SAB,1,420,1095
2020,20I6.3R07,I06,MCB-U,15,SAB,1,433,1221
2020,20I6.3R07,I06,MCB-U,15,BLC,1,226,191
2020,20I6.3R07,I06,MCB-U,15,BLG,1,151,79
2020,20I6.3R07,I06,MCB-U,15,BLG,1,112,27
2020,20I6.3R07,I06,MCB-U,15,BLG,1,90,
2020,20I6.3R07,I06,MCB-U,15,BLG,1,80,
2020,20I6.3R07,I06,MCB-U,15,BLG,1,50,
2020,20I6.3R07,I06,MCB-U,15,WHB,1,110,16
2020,20I6.3R07,I06,MCB-U,15,GZS,1,134,
2020,20I6.3R07,I06,MCB-U,15,GZS,1,160,
2020,20I6.3R07,I06,MCB-U,15,GZS,1,113,
2020,20I6.3R07,I06,MCB-U,15,GZS,1,105,
2020,20I6.3R07,I06,MCB-U,15,GZS,1,90,
2020,20I6.3R07,I06,MCB-U,15,GZS,1,129,
2020,20I6.3R07,I06,MCB-U,15,SPS,3,60,
2020,20I6.3R07,I06,MCB-U,15,SPS,2,70,
2020,20I6.3R07,I06,MCB-U,15,BUM,4,30,
2020,20I6.3R07,I06,MCB-U,15,BUM,9,50,
2020,20I6.3R07,I06,MCB-U,15,BUM,12,40,
2020,20I6.3R07,I06,MCB-U,15,SPS,2,50,
2020,20I6.3R07,I06,MCB-U,15,GZS,1,125,
2020,20I6.3R07,I06,MCB-U,15,GZS,1,128,
2020,20I6.3R07,I06,MCB-U,15,GZS,1,110,
2020,20I6.3R07,I06,MCB-U,15,GZS,1,112,
2020,20I6.3R07,I06,MCB-U,15,EMS,6,50,
2020,20I6.3R07,I06,MCB-U,15,EMS,29,60,
2020,20I6.3R07,I06,MCB-U,15,EMS,2,40,
2020,20I6.3R07,I06,MCB-U,15,EMS,1,80,
2020,20I6.3R07,I06,MCB-U,15,EMS,11,70,
2020,20I6.3R07,I06,MCB-U,15,EMS,1,30,
2020,20I6.3R07,I06,MCB-U,15,SCP,1,544,2012
2020,20I6.3R07,I06,MCB-U,15,SCP,1,570,2138
2020,20I6.3R07,I06,MCB-U,15,SCP,1,537,1752
2020,20I6.3R07,I06,MCB-U,15,SCP,1,581,2302
2020,20I6.3R07,I06,MCB-U,15,SCP,1,571,2144
2020,20I6.3R07,I06,MCB-U,15,SCP,1,533,1702
2020,20I6.3R07,I06,MCB-U,15,SCP,1,568,2071
2020,20I6.3R07,I06,MCB-U,15,SCP,1,535,1690
2020,20I6.3R07,I06,MCB-U,15,SCP,1,552,1900
2020,20I6.3R07,I06,MCB-U,15,SCP,1,537,1714
2020,20I6.3R07,I06,MCB-U,15,SCP,1,518,1526
2020,20I6.3R07,I06,MCB-U,15,SCP,1,591,2470
2020,20I6.3R07,I06,MCB-U,15,SCP,1,600,2401
2020,20I6.3R07,I06,MCB-U,15,SCP,1,567,1970
2020,20I6.3R07,I06,MCB-U,15,SCP,1,536,1573
2020,20I6.3R07,I06,MCB-U,15,SCP,1,497,1541
2020,20I6.3R07,I06,MCB-U,15,SCP,1,565,2018
2020,20I6.3R07,I06,MCB-U,15,SCP,1,556,2085
2020,20I6.3R07,I06,MCB-U,15,SCP,1,558,2035
2020,20I6.3R07,I06,MCB-U,15,SCP,1,571,2133
2020,20I6.3R07,I06,MCB-U,15,BLG,1,101,18
2020,20I6.3R07,I06,MCB-U,15,CAP,1,572,2153
2020,20I6.3R07,I06,MCB-U,15,CAP,1,469,1417
2020,20I6.3R07,I06,MCB-U,15,CAP,1,478,1467
2020,20I6.3R07,I06,MCB-U,15,CAP,1,562,2248
2020,20I6.3R07,I06,MCB-U,15,CAP,1,545,2137
2020,20I6.3R07,I06,MCB-U,15,CAP,1,498,1686
2020,20I6.3R07,I06,MCB-U,15,CAP,1,590,3166
2020,20I6.3R07,I06,MCB-U,15,CAP,1,533,1892
2020,20I6.3R07,I06,MCB-U,15,CAP,1,525,1970
2020,20I6.3R07,I06,MCB-U,15,CAP,1,441,1089
2020,20I6.3R07,I06,MCB-U,15,CAP,1,368,684
2020,20I6.3R07,I06,MCB-U,15,SCP,1,519,1506
2020,20I6.3R07,I06,MCB-U,15,GRC,1,837,8000
2020,20I6.3R07,I06,MCB-U,15,GRC,1,727,4163
2020,20I6.3R07,I06,MCB-U,15,GRC,1,744,4570
2020,20I6.3R07,I06,MCB-U,15,GRC,1,894,9600
2020,20I6.3R07,I06,MCB-U,15,RVS,1,40,
2020,20I6.3R07,I06,MCB-U,15,RVS,1,50,
2020,20I6.3R07,I06,MCB-U,15,RVS,1,60,
2020,20I6.3R07,I06,MCB-U,15,SAS,1,40,
2020,20I6.3R07,I06,MCB-U,15,SFS,2,30,
2020,20I6.3R07,I06,MCB-U,15,SFS,3,40,
2020,20I6.3R07,I06,MCB-U,15,SAS,1,20,
2020,20I4.3R05,I04,MCB-U,15,CCF,1,557,2011
2020,20I4.3R05,I04,MCB-U,15,SMB,1,108,13
2020,20I4.3R05,I04,MCB-U,15,GSF,4,80,
2020,20I4.3R05,I04,MCB-U,15,BLG,1,70,
2020,20I4.3R05,I04,MCB-U,15,GZS,1,227,124
2020,20I4.3R05,I04,MCB-U,15,SMB,1,90,
2020,20I4.3R05,I04,MCB-U,15,GZS,1,219,105
2020,20I4.3R05,I04,MCB-U,15,GZS,1,149,
2020,20I4.3R05,I04,MCB-U,15,GZS,1,276,223
2020,20I4.3R05,I04,MCB-U,15,GSF,6,90,
2020,20I4.3R05,I04,MCB-U,15,BLG,1,50,
2020,20I4.3R05,I04,MCB-U,15,GZS,1,175,
2020,20I4.3R05,I04,MCB-U,15,GSF,2,50,
2020,20I4.3R05,I04,MCB-U,15,SMB,1,305,406
2020,20I4.3R05,I04,MCB-U,15,LMB,1,171,69
2020,20I4.3R05,I04,MCB-U,15,BAK,1,70,
2020,20I4.3R05,I04,MCB-U,15,BAK,1,40,
2020,20I4.3R05,I04,MCB-U,15,BAK,3,50,
2020,20I4.3R05,I04,MCB-U,15,BAK,3,60,
2020,20I4.3R05,I04,MCB-U,15,SFS,9,60,
2020,20I4.3R05,I04,MCB-U,15,SFS,3,70,
2020,20I4.3R05,I04,MCB-U,15,SFS,5,50,
2020,20I4.3R05,I04,MCB-U,15,SMB,1,80,
2020,20I4.3R05,I04,MCB-U,15,GSF,1,60,
2020,20I4.3R05,I04,MCB-U,15,BLG,1,40,
2020,20I4.3R05,I04,MCB-U,15,SPS,2,80,
2020,20I4.3R05,I04,MCB-U,15,BUM,1,80,
2020,20I4.3R05,I04,MCB-U,15,BUM,1,50,
2020,20I4.3R05,I04,MCB-U,15,BLS,1,50,
2020,20I4.3R05,I04,MCB-U,15,EMS,1,70,
2020,20I4.3R05,I04,MCB-U,15,EMS,6,50,
2020,20I4.3R05,I04,MCB-U,15,EMS,3,60,
2020,20I4.3R05,I04,MCB-U,15,EMS,3,90,
2020,20I4.3R05,I04,MCB-U,15,BUM,1,60,
2020,20I4.3R05,I04,MCB-U,15,SFS,24,40,
2020,20I4.3R05,I04,MCB-U,15,SFS,6,40,
2020,20I4.3R05,I04,MCB-U,15,SFS,7,50,
2020,20I4.3R05,I04,MCB-U,15,BLD,1,50,
2020,20I4.3R05,I04,MCB-U,15,ROG,1,60,
2020,20I4.3R05,I04,MCB-U,15,SFS,4,30,
2020,20I4.3R05,I04,MCB-U,15,SFS,1,30,
2020,20I4.3R05,I04,MCB-U,15,BAD,2,40,
2020,20I4.3R05,I04,MCB-U,15,STS,1,60,
2020,20I5.3R01,I05,MCB-U,15,CCF,1,560,2281
2020,20I5.3R01,I05,MCB-U,15,ULL,1,588,771
2020,20I5.3R01,I05,MCB-U,15,BAK,19,60,
2020,20I5.3R01,I05,MCB-U,15,BAK,8,50,
2020,20I5.3R01,I05,MCB-U,15,FRD,1,190,83
2020,20I5.3R01,I05,MCB-U,15,FRD,1,213,106
2020,20I5.3R01,I05,MCB-U,15,FRD,1,192,85
2020,20I5.3R01,I05,MCB-U,15,FRD,1,199,100
2020,20I5.3R01,I05,MCB-U,15,FRD,1,200,99
2020,20I5.3R01,I05,MCB-U,15,FRD,1,197,95
2020,20I5.3R01,I05,MCB-U,15,SAB,1,428,1315
2020,20I5.3R01,I05,MCB-U,15,SMB,1,335,525
2020,20I5.3R01,I05,MCB-U,15,ULL,1,343,548
2020,20I5.3R01,I05,MCB-U,15,SAB,1,433,1312
2020,20I5.3R01,I05,MCB-U,15,GOR,1,396,742
2020,20I5.3R01,I05,MCB-U,15,CCF,1,434,691
2020,20I5.3R01,I05,MCB-U,15,GZS,1,152,
2020,20I5.3R01,I05,MCB-U,15,GZS,1,140,
2020,20I5.3R01,I05,MCB-U,15,GZS,1,154,
2020,20I5.3R01,I05,MCB-U,15,GZS,1,136,
2020,20I5.3R01,I05,MCB-U,15,GZS,1,124,
2020,20I5.3R01,I05,MCB-U,15,GZS,1,137,
2020,20I5.3R01,I05,MCB-U,15,GZS,1,151,
2020,20I5.3R01,I05,MCB-U,15,GZS,1,140,
2020,20I5.3R01,I05,MCB-U,15,GZS,1,146,
2020,20I5.3R01,I05,MCB-U,15,GZS,1,143,
2020,20I5.3R01,I05,MCB-U,15,GZS,1,147,
2020,20I5.3R01,I05,MCB-U,15,GZS,1,152,
2020,20I5.3R01,I05,MCB-U,15,GZS,1,130,
2020,20I5.3R01,I05,MCB-U,15,GZS,1,161,
2020,20I5.3R01,I05,MCB-U,15,GZS,1,108,
2020,20I5.3R01,I05,MCB-U,15,GZS,1,159,
2020,20I5.3R01,I05,MCB-U,15,GZS,1,114,
2020,20I5.3R01,I05,MCB-U,15,GZS,1,155,
2020,20I5.3R01,I05,MCB-U,15,GZS,1,128,
2020,20I5.3R01,I05,MCB-U,15,GSF,1,80,
2020,20I5.3R01,I05,MCB-U,15,BLG,2,50,
2020,20I5.3R01,I05,MCB-U,15,BLG,2,60,
2020,20I5.3R01,I05,MCB-U,15,GZS,1,121,
2020,20I5.3R01,I05,MCB-U,15,GZS,1,161,
2020,20I5.3R01,I05,MCB-U,15,GZS,1,150,
2020,20I5.3R01,I05,MCB-U,15,GZS,1,140,
2020,20I5.3R01,I05,MCB-U,15,GZS,1,155,
2020,20I5.3R01,I05,MCB-U,15,GZS,1,154,
2020,20I5.3R01,I05,MCB-U,15,GZS,1,146,
2020,20I5.3R01,I05,MCB-U,15,GZS,1,120,
2020,20I5.3R01,I05,MCB-U,15,GZS,1,156,
2020,20I5.3R01,I05,MCB-U,15,GZS,1,165,
2020,20I5.3R01,I05,MCB-U,15,GZS,1,146,
2020,20I5.3R01,I05,MCB-U,15,GZS,2,151,
2020,20I5.3R01,I05,MCB-U,15,GZS,1,145,
2020,20I5.3R01,I05,MCB-U,15,GZS,1,160,
2020,20I5.3R01,I05,MCB-U,15,GZS,1,116,
2020,20I5.3R01,I05,MCB-U,15,GZS,1,121,
2020,20I5.3R01,I05,MCB-U,15,GZS,1,114,
2020,20I5.3R01,I05,MCB-U,15,GZS,1,109,
2020,20I5.3R01,I05,MCB-U,15,BAK,1,70,
2020,20I5.3R01,I05,MCB-U,15,GZS,1,134,
2020,20I5.3R01,I05,MCB-U,15,GZS,1,137,
2020,20I5.3R01,I05,MCB-U,15,GZS,1,148,
2020,20I5.3R01,I05,MCB-U,15,GZS,1,162,
2020,20I5.3R01,I05,MCB-U,15,GZS,1,164,
2020,20I5.3R01,I05,MCB-U,15,GSF,1,90,
2020,20I5.3R01,I05,MCB-U,15,GZS,1,179,
2020,20I5.3R01,I05,MCB-U,15,GZS,1,151,
2020,20I5.3R01,I05,MCB-U,15,SMB,1,90,
2020,20I5.3R01,I05,MCB-U,15,GZS,1,155,
2020,20I5.3R01,I05,MCB-U,15,GZS,1,129,
2020,20I5.3R01,I05,MCB-U,15,GZS,1,147,
2020,20I5.3R01,I05,MCB-U,15,GZS,1,115,
2020,20I5.3R01,I05,MCB-U,15,EMS,5,90,
2020,20I5.3R01,I05,MCB-U,15,EMS,4,80,
2020,20I5.3R01,I05,MCB-U,15,EMS,1,70,
2020,20I5.3R01,I05,MCB-U,15,EMS,14,60,
2020,20I5.3R01,I05,MCB-U,15,EMS,24,50,
2020,20I5.3R01,I05,MCB-U,15,EMS,13,40,
2020,20I5.3R01,I05,MCB-U,15,EMS,7,30,
2020,20I5.3R01,I05,MCB-U,15,SFS,13,50,
2020,20I5.3R01,I05,MCB-U,15,SFS,5,60,
2020,20I5.3R01,I05,MCB-U,15,SFS,34,40,
2020,20I5.3R01,I05,MCB-U,15,SAS,1,50,
2020,20I5.3R01,I05,MCB-U,15,SAS,4,40,
2020,20I5.3R01,I05,MCB-U,15,SPS,1,70,
2020,20I5.3R01,I05,MCB-U,15,BUM,2,50,
2020,20I5.3R01,I05,MCB-U,15,SVS,1,40,
2020,20I5.3R01,I05,MCB-U,15,SVS,2,30,
2020,20I5.3R01,I05,MCB-U,15,BUM,5,40,
2020,20I5.3R01,I05,MCB-U,15,BUM,2,30,
2020,20I5.3R01,I05,MCB-U,15,SFS,71,30,
2020,20I5.3R01,I05,MCB-U,15,SAS,10,30,
2020,20I5.3R01,I05,MCB-U,15,UCY,1,30,
2020,20I5.3R01,I05,MCB-U,15,SFS,44,20,
2020,20I5.3R01,I05,MCB-U,15,SAS,4,20,
2020,20I5.3R01,I05,MCB-U,15,RVS,13,30,
2020,20I5.3R01,I05,MCB-U,15,BUM,2,20,
2020,20I5.3R01,I05,MCB-U,15,RVS,6,20,
2020,20I5.3R01,I05,MCB-U,15,EMS,7,20,
2020,20I5.3R01,I05,MCB-U,15,UCY,5,10,
2020,20I5.3R01,I05,MCB-U,15,SVS,1,20,
2020,20I5.3R01,I05,MCB-U,15,UCY,5,20,
2020,20I5.3R01,I05,MCB-U,15,BAK,6,60,
2020,20I5.3R01,I05,MCB-U,15,BAK,1,70,
2020,20I5.3R01,I05,MCB-U,15,BAK,2,40,
2020,20I5.3R01,I05,MCB-U,15,BAK,2,50,
2020,20I5.3R01,I05,MCB-U,15,BLS,1,30,
2020,20I5.3R01,I05,MCB-U,15,BLS,1,40,
2020,20I5.3R01,I05,MCB-U,15,BLS,1,20,
2020,20I5.3R01,I05,MCB-U,15,BUM,79,30,
2020,20I5.3R01,I05,MCB-U,15,BUM,76,40,
2020,20I5.3R01,I05,MCB-U,15,BUM,36,50,
2020,20I5.3R01,I05,MCB-U,15,BUM,12,60,
2020,20I5.3R01,I05,MCB-U,15,BUM,1,70,
2020,20I5.3R01,I05,MCB-U,15,BUM,20,20,
2020,20I5.3R01,I05,MCB-U,15,BLS,1,50,
2020,20I6.3USI,I06,SCB,15,RVC,1,403,862
2020,20I6.3USI,I06,SCB,15,SAB,1,457,1458
2020,20I6.3USI,I06,SCB,15,SAB,1,464,1597
2020,20I6.3USI,I06,SCB,15,SAB,1,453,1297
2020,20I6.3USI,I06,SCB,15,SAB,1,438,1239
2020,20I6.3USI,I06,SCB,15,SAB,1,450,1330
2020,20I6.3USI,I06,SCB,15,SAB,1,451,1418
2020,20I6.3USI,I06,SCB,15,SAB,1,356,651
2020,20I6.3USI,I06,SCB,15,SAB,1,395,1053
2020,20I6.3USI,I06,SCB,15,BGB,1,510,2184
2020,20I6.3USI,I06,SCB,15,BGB,1,462,1675
2020,20I6.3USI,I06,SCB,15,SAB,1,493,1911
2020,20I6.3USI,I06,SCB,15,SAB,1,442,1477
2020,20I6.3USI,I06,SCB,15,SAB,1,464,1453
2020,20I6.3USI,I06,SCB,15,SAB,1,295,374
2020,20I6.3USI,I06,SCB,15,CCF,1,430,875
2020,20I6.3USI,I06,SCB,15,CCF,1,470,768
2020,20I6.3USI,I06,SCB,15,CCF,1,398,539
2020,20I6.3USI,I06,SCB,15,SAB,1,296,357
2020,20I6.3USI,I06,SCB,15,SAR,1,255,115
2020,20I6.3USI,I06,SCB,15,SAR,1,280,166
2020,20I6.3USI,I06,SCB,15,CCF,1,400,599
2020,20I6.3USI,I06,SCB,15,WHB,1,323,438
2020,20I6.3USI,I06,SCB,15,BLG,1,151,82
2020,20I6.3USI,I06,SCB,15,BLG,1,105,23
2020,20I6.3USI,I06,SCB,15,BLG,5,40,
2020,20I6.3USI,I06,SCB,15,BLG,1,50,
2020,20I6.3USI,I06,SCB,15,LMB,1,130,29
2020,20I6.3USI,I06,SCB,15,FRD,1,179,66
2020,20I6.3USI,I06,SCB,15,BLG,3,90,
2020,20I6.3USI,I06,SCB,15,BLG,2,80,
2020,20I6.3USI,I06,SCB,15,BLG,1,104,20
2020,20I6.3USI,I06,SCB,15,BLG,1,50,
2020,20I6.3USI,I06,SCB,15,UCT,1,90,
2020,20I6.3USI,I06,SCB,15,BLG,1,175,109
2020,20I6.3USI,I06,SCB,15,BLG,1,146,74
2020,20I6.3USI,I06,SCB,15,BLG,1,156,
2020,20I6.3USI,I06,SCB,15,BLG,1,134,51
2020,20I6.3USI,I06,SCB,15,BLG,1,147,75
2020,20I6.3USI,I06,SCB,15,BLG,1,153,77
2020,20I6.3USI,I06,SCB,15,BLG,1,110,30
2020,20I6.3USI,I06,SCB,15,BLG,1,126,45
2020,20I6.3USI,I06,SCB,15,GZS,2,90,
2020,20I6.3USI,I06,SCB,15,SHR,1,331,376
2020,20I6.3USI,I06,SCB,15,BLG,2,30,
2020,20I6.3USI,I06,SCB,15,BLG,1,60,
2020,20I6.3USI,I06,SCB,15,EMS,7,80,
2020,20I6.3USI,I06,SCB,15,EMS,5,60,
2020,20I6.3USI,I06,SCB,15,EMS,36,70,
2020,20I6.3USI,I06,SCB,15,EMS,1,90,
2020,20I6.3USI,I06,SCB,15,EMS,22,60,
2020,20I6.3USI,I06,SCB,15,EMS,13,50,
2020,20I6.3USI,I06,SCB,15,EMS,9,40,
2020,20I6.3USI,I06,SCB,15,EMS,14,60,
2020,20I6.3USI,I06,SCB,15,EMS,5,50,
2020,20I6.3USI,I06,SCB,15,SFS,2,60,
2020,20I6.3USI,I06,SCB,15,SFS,1,70,
2020,20I6.3USI,I06,SCB,15,BUM,2,30,
2020,20I6.3USI,I06,SCB,15,BUM,1,40,
2020,20I6.3USI,I06,SCB,15,EMS,29,60,
2020,20I6.3USI,I06,SCB,15,EMS,16,50,
2020,20I6.3USI,I06,SCB,15,EMS,1,40,
2020,20I6.3USI,I06,SCB,15,CAP,1,417,1009
2020,20I6.3USI,I06,SCB,15,CAP,1,474,1649
2020,20I6.3USI,I06,SCB,15,CAP,1,511,1832
2020,20I6.3USI,I06,SCB,15,CAP,1,542,2029
2020,20I6.3USI,I06,SCB,15,CAP,1,603,3526
2020,20I6.3USI,I06,SCB,15,CAP,1,642,3455
2020,20I6.3USI,I06,SCB,15,CAP,1,557,2264
2020,20I6.3USI,I06,SCB,15,CAP,1,584,2824
2020,20I6.3USI,I06,SCB,15,CAP,1,454,1109
2020,20I6.3USI,I06,SCB,15,CAP,1,406,1010
2020,20I6.3USI,I06,SCB,15,CAP,1,572,2467
2020,20I6.3USI,I06,SCB,15,CAP,1,616,3773
2020,20I6.3USI,I06,SCB,15,CAP,1,603,3065
2020,20I6.3USI,I06,SCB,15,CAP,1,533,1826
2020,20I6.3USI,I06,SCB,15,CAP,1,584,
2020,20I6.3USI,I06,SCB,15,CAP,1,491,1578
2020,20I6.3USI,I06,SCB,15,CAP,1,605,3036
2020,20I6.3USI,I06,SCB,15,CAP,1,440,1105
2020,20I6.3USI,I06,SCB,15,CAP,1,594,2754
2020,20I6.3USI,I06,SCB,15,CAP,1,533,1962
2020,20I6.3USI,I06,SCB,15,SCP,1,525,1712
2020,20I6.3USI,I06,SCB,15,SCP,1,575,2334
2020,20I6.3USI,I06,SCB,15,SCP,1,558,2016
2020,20I6.3USI,I06,SCB,15,SCP,1,547,1867
2020,20I6.3USI,I06,SCB,15,SCP,1,587,2290
2020,20I6.3USI,I06,SCB,15,SCP,1,579,2161
2020,20I6.3USI,I06,SCB,15,SCP,1,570,2079
2020,20I6.3USI,I06,SCB,15,SCP,1,571,2089
2020,20I6.3USI,I06,SCB,15,SCP,1,527,1636
2020,20I6.3USI,I06,SCB,15,SCP,1,476,1090
2020,20I6.3USI,I06,SCB,15,SCP,1,515,1553
2020,20I6.3USI,I06,SCB,15,SCP,1,584,2164
2020,20I6.3USI,I06,SCB,15,SCP,1,565,2142
2020,20I6.3USI,I06,SCB,15,SCP,1,568,2293
2020,20I6.3USI,I06,SCB,15,SCP,1,597,2392
2020,20I6.3USI,I06,SCB,15,SCP,1,556,1683
2020,20I6.3USI,I06,SCB,15,SCP,1,580,2244
2020,20I6.3USI,I06,SCB,15,SCP,1,569,2271
2020,20I6.3USI,I06,SCB,15,SCP,1,600,2352
2020,20I6.3USI,I06,SCB,15,SCP,1,595,2290
2020,20I6.3USI,I06,SCB,15,SCP,1,546,1871
2020,20I6.3USI,I06,SCB,15,SCP,1,555,1976
2020,20I6.3USI,I06,SCB,15,SCP,1,557,1999
2020,20I6.3USI,I06,SCB,15,SCP,1,524,1651
2020,20I6.3USI,I06,SCB,15,SCP,1,568,1981
2020,20I6.3USI,I06,SCB,15,SCP,1,605,2420
2020,20I6.3USI,I06,SCB,15,SCP,1,573,1987
2020,20I6.3USI,I06,SCB,15,SCP,1,623,2451
2020,20I6.3USI,I06,SCB,15,SCP,1,575,1909
